"","tnr.test.mean","tpr.test.mean","acc.test.mean","tp.test.mean","fp.test.mean","tn.test.mean","fn.test.mean","ppv.test.mean","f1.test.mean","mmce.test.mean","tnr_train","tpr_train","acc_train","tp_train","fp_train","tn_train","fn_train","ppv_train","f1_train","mmce_train","best_k","predictors","num_predictors"
"4326",0.164285714285714,0.846575342465753,0.736781609195402,61.8,11.7,2.3,11.2,0.840691453299099,0.843449231023795,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus Age Education WorkLifeBalanceB",7
"4334",0.164285714285714,0.847945205479452,0.737931034482759,61.9,11.7,2.3,11.1,0.840886408959852,0.844008919817814,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus YearsAtCompany JobInvolvementB Education",7
"4335",0.164285714285714,0.856164383561644,0.744827586206897,62.5,11.7,2.3,10.5,0.842783501523038,0.848832627428329,0.255172413793103,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus YearsAtCompany JobInvolvementB WorkLifeBalanceB",7
"4345",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.840104407448385,0.838927587669407,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus JobSatisfaction JobInvolvementB WorkLifeBalanceB",7
"4366",0.164285714285714,0.836986301369863,0.728735632183908,61.1,11.7,2.3,11.9,0.839171454863747,0.837843333818056,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB Age YearsAtCompany JobSatisfaction WorkLifeBalanceB",7
"4374",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840783734133187,0.841918977845425,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB Age YearsAtCompany EnviornmentSatisfactionB Education",7
"4375",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.840075085626683,0.839278823686824,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB Age YearsAtCompany EnviornmentSatisfactionB WorkLifeBalanceB",7
"4378",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.839080274958365,0.836761841181208,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB Age JobSatisfaction JobInvolvementB EnviornmentSatisfactionB",7
"4385",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.839993293827596,0.839625915604343,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB Age JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",7
"4393",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840537977126212,0.84184419495028,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB Age NumCompaniesWorkedB EnviornmentSatisfactionB Education",7
"4402",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.840655120865742,0.842731516528607,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB YearsAtCompany JobSatisfaction NumCompaniesWorkedB Education",7
"4405",0.164285714285714,0.832876712328767,0.725287356321839,60.8,11.7,2.3,12.2,0.838717511901012,0.835341566405225,0.274712643678161,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB YearsAtCompany JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",7
"4408",0.164285714285714,0.846575342465753,0.736781609195402,61.8,11.7,2.3,11.2,0.840767429433952,0.843086249860045,0.263218390804598,0.992857142857143,1,0.998850574712644,730,1,139,0,0.998632010943912,0.999315537303217,0.00114942528735632,1,"OverTime Salary JobLevelB YearsAtCompany JobInvolvementB NumCompaniesWorkedB Education",7
"4416",0.164285714285714,0.849315068493151,0.739080459770115,62,11.7,2.3,11,0.841428343072223,0.845047587112227,0.260919540229885,0.992857142857143,0.998630136986301,0.997701149425287,729,1,139,1,0.998630136986301,0.998630136986301,0.00229885057471264,1,"OverTime Salary JobLevelB YearsAtCompany EnviornmentSatisfactionB Education WorkLifeBalanceB",7
"4420",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.839935995073475,0.839019251931915,0.268965517241379,1,0.998630136986301,0.998850574712644,729,0,140,1,1,0.999314599040439,0.00114942528735632,1,"OverTime Salary JobLevelB JobSatisfaction JobInvolvementB EnviornmentSatisfactionB Education",7
"4428",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.840031599598622,0.839928252849907,0.267816091954023,0.992857142857143,0.998630136986301,0.997701149425287,729,1,139,1,0.998630136986301,0.998630136986301,0.00229885057471264,1,"OverTime Salary JobLevelB JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",7
"4440",0.164285714285714,0.850684931506849,0.740229885057471,62.1,11.7,2.3,10.9,0.841677173452516,0.845748372750639,0.259770114942529,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age YearsAtCompany JobInvolvementB WorkLifeBalanceB",7
"4443",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840004145942685,0.841395892964887,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age YearsAtCompany NumCompaniesWorkedB WorkLifeBalanceB",7
"4448",0.164285714285714,0.832876712328767,0.725287356321839,60.8,11.7,2.3,12.2,0.83840324867324,0.835072982012716,0.274712643678161,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age JobSatisfaction JobInvolvementB EnviornmentSatisfactionB",7
"4452",0.164285714285714,0.832876712328767,0.725287356321839,60.8,11.7,2.3,12.2,0.838449979315762,0.835230134389146,0.274712643678161,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age JobSatisfaction NumCompaniesWorkedB Education",7
"4453",0.164285714285714,0.826027397260274,0.719540229885058,60.3,11.7,2.3,12.7,0.837586742134396,0.831346032191921,0.280459770114943,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age JobSatisfaction NumCompaniesWorkedB WorkLifeBalanceB",7
"4454",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.839706590476343,0.839350356769721,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age JobSatisfaction EnviornmentSatisfactionB Education",7
"4455",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.840561608656494,0.842681477236392,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",7
"4462",0.164285714285714,0.842465753424657,0.733333333333333,61.5,11.7,2.3,11.5,0.840541705157937,0.840991766838593,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus Age JobInvolvementB Education WorkLifeBalanceB",7
"4479",0.164285714285714,0.852054794520548,0.741379310344828,62.2,11.7,2.3,10.8,0.841445649788679,0.846364565514159,0.258620689655172,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus YearsAtCompany JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",7
"4493",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840522628501225,0.841691870572549,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education",7
"4498",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.840497781494487,0.842663905354165,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",7
"4499",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.839174340292749,0.837313028149126,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary MaritalStatus JobInvolvementB NumCompaniesWorkedB Education WorkLifeBalanceB",7
"4502",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.840095372631068,0.840333702602982,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB",7
"4509",0.164285714285714,0.831506849315068,0.724137931034483,60.7,11.7,2.3,12.3,0.838414996227305,0.834033455572224,0.275862068965517,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age YearsAtCompany JobSatisfaction EnviornmentSatisfactionB Education",7
"4510",0.164285714285714,0.836986301369863,0.728735632183908,61.1,11.7,2.3,11.9,0.839036316077382,0.837456271451617,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age YearsAtCompany JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",7
"4513",0.164285714285714,0.834246575342466,0.726436781609195,60.9,11.7,2.3,12.1,0.839174266964013,0.836280719009593,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age YearsAtCompany JobInvolvementB NumCompaniesWorkedB Education",7
"4514",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.840098645093969,0.839900953828516,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age YearsAtCompany JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",7
"4515",0.164285714285714,0.842465753424658,0.733333333333333,61.5,11.7,2.3,11.5,0.840024631150484,0.841025582849658,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age YearsAtCompany JobInvolvementB EnviornmentSatisfactionB Education",7
"4520",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.84036222386628,0.840218437326557,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age YearsAtCompany NumCompaniesWorkedB Education WorkLifeBalanceB",7
"4523",0.164285714285714,0.834246575342466,0.726436781609195,60.9,11.7,2.3,12.1,0.839055004979394,0.836381857997676,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB Education",7
"4524",0.164285714285714,0.842465753424658,0.733333333333333,61.5,11.7,2.3,11.5,0.84017479981557,0.841098296983882,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",7
"4526",0.164285714285714,0.842465753424658,0.733333333333333,61.5,11.7,2.3,11.5,0.839758637763105,0.840652531618386,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age JobSatisfaction JobInvolvementB EnviornmentSatisfactionB WorkLifeBalanceB",7
"4529",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.839843383453254,0.839651710569359,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",7
"4530",0.164285714285714,0.83013698630137,0.722988505747126,60.6,11.7,2.3,12.4,0.837807763226383,0.833001704962987,0.277011494252874,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age JobSatisfaction NumCompaniesWorkedB Education WorkLifeBalanceB",7
"4532",0.164285714285714,0.838356164383562,0.729885057471264,61.2,11.7,2.3,11.8,0.839530795723008,0.838406993188422,0.270114942528736,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary Age JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",7
"4537",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.839869192740245,0.839465076889306,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",7
"4551",0.164285714285714,0.849315068493151,0.739080459770115,62,11.7,2.3,11,0.841204059854912,0.845014720569982,0.260919540229885,0.992857142857143,0.998630136986301,0.997701149425287,729,1,139,1,0.998630136986301,0.998630136986301,0.00229885057471264,1,"OverTime Salary YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",7
"4710",0.164285714285714,0.912328767123288,0.791954022988506,66.6,11.7,2.3,6.4,0.85063786838648,0.880248932989758,0.208045977011494,0.892857142857143,0.989041095890411,0.973563218390805,722,15,125,8,0.979647218453189,0.984321745057941,0.0264367816091954,1,"OverTime StockOptionLevel MaritalStatus Age JobInvolvementB NumCompaniesWorkedB Education",7
"4779",0.164285714285714,0.902739726027397,0.783908045977011,65.9,11.7,2.3,7.1,0.849378556313876,0.874981371342098,0.216091954022989,0.921428571428571,0.989041095890411,0.97816091954023,722,11,129,8,0.984993178717599,0.987012987012987,0.0218390804597701,1,"OverTime StockOptionLevel Age JobSatisfaction JobInvolvementB Education WorkLifeBalanceB",7
"4786",0.164285714285714,0.920547945205479,0.798850574712644,67.2,11.7,2.3,5.8,0.851658718577418,0.884534345391427,0.201149425287356,0.807142857142857,0.986301369863014,0.957471264367816,720,27,113,10,0.963855421686747,0.974949221394719,0.0425287356321839,1,"OverTime StockOptionLevel Age JobInvolvementB NumCompaniesWorkedB Education WorkLifeBalanceB",7
"4895",0.164285714285714,0.898630136986301,0.780459770114942,65.6,11.7,2.3,7.4,0.848866311325382,0.872768433237666,0.219540229885057,0.907142857142857,0.99041095890411,0.977011494252874,723,13,127,7,0.982336956521739,0.986357435197817,0.0229885057471264,1,"OverTime JobLevelB Age YearsAtCompany JobInvolvementB Education WorkLifeBalanceB",7
"4921",0.164285714285714,0.90958904109589,0.789655172413793,66.4,11.7,2.3,6.6,0.850296734750432,0.878846896288139,0.210344827586207,0.764285714285714,0.982191780821918,0.947126436781609,717,33,107,13,0.956,0.968918918918919,0.0528735632183908,1,"OverTime JobLevelB YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education",7
"5009",0.164285714285714,0.916438356164384,0.795402298850575,66.9,11.7,2.3,6.1,0.851358262383846,0.882511199591444,0.204597701149425,0.878571428571429,0.991780821917808,0.973563218390805,724,17,123,6,0.977058029689609,0.984364377974167,0.0264367816091954,1,"OverTime Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB Education WorkLifeBalanceB",7
"5020",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.840043553165781,0.840310384165436,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction",7
"5027",0.164285714285714,0.849315068493151,0.739080459770115,62,11.7,2.3,11,0.841289132216287,0.844964916694675,0.260919540229885,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus Age JobSatisfaction NumCompaniesWorkedB",7
"5030",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.839928987045086,0.839480496995932,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus Age JobSatisfaction WorkLifeBalanceB",7
"5035",0.164285714285714,0.842465753424658,0.733333333333333,61.5,11.7,2.3,11.5,0.840393650223914,0.840928539490689,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus Age NumCompaniesWorkedB EnviornmentSatisfactionB",7
"5037",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.839394707807025,0.838498412639862,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus Age NumCompaniesWorkedB WorkLifeBalanceB",7
"5038",0.164285714285714,0.83972602739726,0.731034482758621,61.3,11.7,2.3,11.7,0.839847449000319,0.839452040190039,0.268965517241379,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus Age EnviornmentSatisfactionB Education",7
"5052",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.839240370138144,0.839570419548234,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany NumCompaniesWorkedB WorkLifeBalanceB",7
"5055",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.839151662351463,0.837020319515782,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus YearsAtCompany Education WorkLifeBalanceB",7
"5064",0.164285714285714,0.838356164383562,0.729885057471264,61.2,11.7,2.3,11.8,0.839485954025759,0.838594484671515,0.270114942528736,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",7
"5065",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.838963802266249,0.836794113191833,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB MaritalStatus JobSatisfaction Education WorkLifeBalanceB",7
"5076",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.839036576286742,0.836984627623112,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB Age YearsAtCompany JobSatisfaction JobInvolvementB",7
"5081",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840233471260206,0.841304817461899,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB Age YearsAtCompany JobInvolvementB NumCompaniesWorkedB",7
"5086",0.164285714285714,0.832876712328767,0.725287356321839,60.8,11.7,2.3,12.2,0.838965408095545,0.835432291181297,0.274712643678161,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB Age YearsAtCompany NumCompaniesWorkedB Education",7
"5088",0.164285714285714,0.853424657534247,0.742528735632184,62.3,11.7,2.3,10.7,0.841947376758119,0.847508106258268,0.257471264367816,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB Age YearsAtCompany EnviornmentSatisfactionB Education",7
"5096",0.164285714285714,0.853424657534247,0.742528735632184,62.3,11.7,2.3,10.7,0.841931314183883,0.847268276420644,0.257471264367816,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB Age JobSatisfaction NumCompaniesWorkedB Education",7
"5103",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.840371616521188,0.839884599240531,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB Age JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",7
"5106",0.164285714285714,0.847945205479452,0.737931034482759,61.9,11.7,2.3,11.1,0.841420330360648,0.844225812144095,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB Age JobInvolvementB Education WorkLifeBalanceB",7
"5111",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.839731806282581,0.840068971943947,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB",7
"5115",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840383915966011,0.841681205960243,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB",7
"5132",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.840208987071741,0.840107491264,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB JobSatisfaction JobInvolvementB NumCompaniesWorkedB Education",7
"5139",0.164285714285714,0.834246575342466,0.726436781609195,60.9,11.7,2.3,12.1,0.838633565413751,0.83590999863358,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel JobLevelB JobSatisfaction NumCompaniesWorkedB Education WorkLifeBalanceB",7
"5162",0.164285714285714,0.842465753424658,0.733333333333333,61.5,11.7,2.3,11.5,0.840279812260112,0.840927162664867,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"Salary StockOptionLevel MaritalStatus Age JobSatisfaction JobInvolvementB EnviornmentSatisfactionB",7
